message_type,timestamp,version,invalidLlh,iTOW,lon,lat,height,hMSL,lonHp,latHp,heightHp,hMSLHp,hAcc,vAcc,lon_full,lat_full,height_full
HPPOSLLH,2025-09-18T21:15:10.704566+00:00,0,0,421683.000000000,-81.079639900,29.227917400,0.680000000,31.111000000,0.000000023,0.000000033,-0.200000000,0.300000000,3581.700000000,4619.000000000,-81.079639877,29.227917433,0.679800000
HPPOSLLH,2025-09-18T21:15:10.705252+00:00,0,0,421684.000000000,-81.079641300,29.227918900,0.943000000,31.375000000,-0.000000003,0.000000035,0.100000000,-0.400000000,3572.100000000,4615.400000000,-81.079641303,29.227918935,0.943100000
HPPOSLLH,2025-09-18T21:15:10.705919+00:00,0,0,421685.000000000,-81.079641300,29.227918300,0.901000000,31.332000000,-0.000000037,0.000000049,-0.400000000,0.100000000,3577.500000000,4628.000000000,-81.079641337,29.227918349,0.900600000
HPPOSLLH,2025-09-18T21:15:10.706568+00:00,0,0,421686.000000000,-81.079641600,29.227918000,0.910000000,31.341000000,0.000000044,-0.000000039,-0.100000000,0.400000000,3580.500000000,4637.000000000,-81.079641556,29.227917961,0.909900000
HPPOSLLH,2025-09-18T21:15:10.707215+00:00,0,0,421687.000000000,-81.079642000,29.227918100,0.975000000,31.407000000,-0.000000013,-0.000000013,0.200000000,-0.300000000,3581.400000000,4642.900000000,-81.079642013,29.227918087,0.975200000
HPPOSLLH,2025-09-18T21:15:10.707873+00:00,0,0,421688.000000000,-81.079642900,29.227918800,1.131000000,31.562000000,0.000000008,0.000000011,-0.300000000,0.100000000,3579.800000000,4645.200000000,-81.079642892,29.227918811,1.130700000
HPPOSLLH,2025-09-18T21:15:10.708537+00:00,0,0,421689.000000000,-81.079644100,29.227920100,1.364000000,31.796000000,0.000000009,0.000000014,0.100000000,-0.500000000,3575.600000000,4644.500000000,-81.079644091,29.227920114,1.364100000
HPPOSLLH,2025-09-18T21:15:10.709185+00:00,0,0,421690.000000000,-81.079643900,29.227919200,1.294000000,31.726000000,0.000000013,-0.000000047,0.200000000,-0.400000000,3577.300000000,4652.900000000,-81.079643887,29.227919153,1.294200000
HPPOSLLH,2025-09-18T21:15:10.709836+00:00,0,0,421691.000000000,-81.079643900,29.227918600,1.271000000,31.703000000,-0.000000015,-0.000000025,0.400000000,-0.200000000,3575.600000000,4657.900000000,-81.079643915,29.227918575,1.271400000
HPPOSLLH,2025-09-18T21:15:10.710485+00:00,0,0,421692.000000000,-81.079644200,29.227918300,1.301000000,31.732000000,-0.000000039,0.000000038,-0.200000000,0.300000000,3571.900000000,4660.700000000,-81.079644239,29.227918338,1.300800000
HPPOSLLH,2025-09-18T21:15:10.711168+00:00,0,0,421693.000000000,-81.079645000,29.227918800,1.413000000,31.845000000,0.000000046,-0.000000022,0.300000000,-0.300000000,3565.400000000,4660.200000000,-81.079644954,29.227918778,1.413300000
HPPOSLLH,2025-09-18T21:15:10.711822+00:00,0,0,421694.000000000,-81.079646400,29.227920100,1.676000000,32.107000000,0.000000004,0.000000019,-0.200000000,0.300000000,3555.000000000,4655.900000000,-81.079646396,29.227920119,1.675800000
HPPOSLLH,2025-09-18T21:15:10.712483+00:00,0,0,421695.000000000,-81.079646300,29.227919000,1.602000000,32.033000000,0.000000038,-0.000000014,-0.300000000,0.200000000,3551.300000000,4665.400000000,-81.079646262,29.227918986,1.601700000
HPPOSLLH,2025-09-18T21:15:10.713142+00:00,0,0,421696.000000000,-81.079646500,29.227918400,1.627000000,32.058000000,-0.000000007,-0.000000037,0.000000000,0.500000000,3542.900000000,4666.900000000,-81.079646507,29.227918363,1.627000000
HPPOSLLH,2025-09-18T21:15:10.713801+00:00,0,0,421697.000000000,-81.079647100,29.227918100,1.727000000,32.158000000,-0.000000026,-0.000000045,-0.100000000,0.400000000,3533.100000000,4666.100000000,-81.079647126,29.227918055,1.726900000
HPPOSLLH,2025-09-18T21:15:10.714455+00:00,0,0,421698.000000000,-81.079648200,29.227918400,1.927000000,32.358000000,0.000000025,0.000000008,-0.100000000,0.400000000,3521.200000000,4663.000000000,-81.079648175,29.227918408,1.926900000
HPPOSLLH,2025-09-18T21:15:10.715103+00:00,0,0,421699.000000000,-81.079649800,29.227919600,2.265000000,32.697000000,0.000000023,0.000000004,0.200000000,-0.300000000,3505.000000000,4654.700000000,-81.079649777,29.227919604,2.265200000
HPPOSLLH,2025-09-18T21:15:10.715764+00:00,0,0,421700.000000000,-81.079649800,29.227918800,2.242000000,32.674000000,0.000000028,-0.000000030,0.300000000,-0.200000000,3507.700000000,4662.400000000,-81.079649772,29.227918770,2.242300000
HPPOSLLH,2025-09-18T21:15:10.716424+00:00,0,0,421701.000000000,-81.079650300,29.227918600,2.330000000,32.761000000,0.000000045,-0.000000034,-0.200000000,0.300000000,3507.800000000,4666.100000000,-81.079650255,29.227918566,2.329800000
HPPOSLLH,2025-09-18T21:15:10.717077+00:00,0,0,421702.000000000,-81.079650700,29.227918400,2.398000000,32.829000000,0.000000008,-0.000000047,0.000000000,0.500000000,3506.500000000,4668.900000000,-81.079650692,29.227918353,2.398000000
HPPOSLLH,2025-09-18T21:15:10.717727+00:00,0,0,421703.000000000,-81.079651500,29.227918700,2.540000000,32.971000000,0.000000008,-0.000000041,-0.500000000,0.000000000,3504.100000000,4670.400000000,-81.079651492,29.227918659,2.539500000
HPPOSLLH,2025-09-18T21:15:10.718366+00:00,0,0,421704.000000000,-81.079652600,29.227919300,2.743000000,33.175000000,0.000000049,0.000000045,0.200000000,-0.300000000,3499.300000000,4670.100000000,-81.079652551,29.227919345,2.743200000
HPPOSLLH,2025-09-18T21:15:10.719012+00:00,0,0,421705.000000000,-81.079652900,29.227919000,2.804000000,33.235000000,-0.000000012,0.000000039,-0.300000000,0.200000000,3498.100000000,4674.600000000,-81.079652912,29.227919039,2.803700000
HPPOSLLH,2025-09-18T21:15:10.719660+00:00,0,0,421706.000000000,-81.079653200,29.227918600,2.862000000,33.293000000,-0.000000039,0.000000037,-0.400000000,0.100000000,3489.500000000,4670.500000000,-81.079653239,29.227918637,2.861600000
HPPOSLLH,2025-09-18T21:15:10.720338+00:00,0,0,421707.000000000,-81.079653400,29.227918100,2.890000000,33.322000000,-0.000000028,0.000000028,0.100000000,-0.500000000,3482.300000000,4669.800000000,-81.079653428,29.227918128,2.890100000
HPPOSLLH,2025-09-18T21:15:10.720985+00:00,0,0,421708.000000000,-81.079653600,29.227917700,2.908000000,33.339000000,-0.000000023,0.000000011,-0.200000000,0.200000000,3476.300000000,4671.100000000,-81.079653623,29.227917711,2.907800000
HPPOSLLH,2025-09-18T21:15:10.721638+00:00,0,0,421709.000000000,-81.079653900,29.227917500,2.946000000,33.378000000,0.000000016,-0.000000046,0.300000000,-0.300000000,3470.800000000,4672.700000000,-81.079653884,29.227917454,2.946300000
HPPOSLLH,2025-09-18T21:15:10.722288+00:00,0,0,421710.000000000,-81.079654100,29.227917100,2.961000000,33.392000000,0.000000001,0.000000028,-0.100000000,0.400000000,3465.700000000,4673.800000000,-81.079654099,29.227917128,2.960900000
HPPOSLLH,2025-09-18T21:15:10.722937+00:00,0,0,421711.000000000,-81.079654400,29.227917000,3.010000000,33.442000000,0.000000023,0.000000028,0.300000000,-0.200000000,3460.700000000,4674.300000000,-81.079654377,29.227917028,3.010300000
HPPOSLLH,2025-09-18T21:15:10.723584+00:00,0,0,421712.000000000,-81.079654600,29.227916800,3.033000000,33.465000000,0.000000006,0.000000049,0.300000000,-0.200000000,3455.900000000,4674.600000000,-81.079654594,29.227916849,3.033300000
HPPOSLLH,2025-09-18T21:15:10.724246+00:00,0,0,421713.000000000,-81.079654700,29.227916500,3.039000000,33.470000000,-0.000000029,-0.000000007,-0.300000000,0.100000000,3451.400000000,4675.200000000,-81.079654729,29.227916493,3.038700000
HPPOSLLH,2025-09-18T21:15:10.724900+00:00,0,0,421714.000000000,-81.079655100,29.227916400,3.089000000,33.520000000,0.000000039,-0.000000040,-0.300000000,0.200000000,3447.100000000,4675.700000000,-81.079655061,29.227916360,3.088700000
HPPOSLLH,2025-09-18T21:15:10.725543+00:00,0,0,421715.000000000,-81.079655200,29.227916100,3.090000000,33.522000000,0.000000005,0.000000040,0.300000000,-0.300000000,3447.200000000,4681.600000000,-81.079655195,29.227916140,3.090300000
HPPOSLLH,2025-09-18T21:15:10.726194+00:00,0,0,421716.000000000,-81.079655600,29.227916300,3.171000000,33.602000000,-0.000000013,0.000000037,-0.200000000,0.300000000,3454.200000000,4691.300000000,-81.079655613,29.227916337,3.170800000
HPPOSLLH,2025-09-18T21:15:10.726840+00:00,0,0,421717.000000000,-81.079655700,29.227916200,3.164000000,33.595000000,-0.000000016,-0.000000011,-0.200000000,0.300000000,3459.500000000,4702.200000000,-81.079655716,29.227916189,3.163800000
HPPOSLLH,2025-09-18T21:15:10.727485+00:00,0,0,421718.000000000,-81.079656200,29.227916400,3.248000000,33.679000000,0.000000047,-0.000000027,-0.400000000,0.000000000,3462.800000000,4710.800000000,-81.079656153,29.227916373,3.247600000
HPPOSLLH,2025-09-18T21:15:10.728136+00:00,0,0,421719.000000000,-81.079656900,29.227917100,3.414000000,33.845000000,-0.000000028,0.000000016,0.000000000,0.400000000,3471.500000000,4722.100000000,-81.079656928,29.227917116,3.414000000
HPPOSLLH,2025-09-18T21:15:10.728783+00:00,0,0,421720.000000000,-81.079657700,29.227917800,3.585000000,34.016000000,-0.000000021,0.000000002,-0.200000000,0.200000000,3477.100000000,4732.900000000,-81.079657721,29.227917802,3.584800000
HPPOSLLH,2025-09-18T21:15:10.729432+00:00,0,0,421721.000000000,-81.079658000,29.227917900,3.637000000,34.069000000,-0.000000017,-0.000000041,0.200000000,-0.400000000,3482.800000000,4742.800000000,-81.079658017,29.227917859,3.637200000
HPPOSLLH,2025-09-18T21:15:10.730080+00:00,0,0,421722.000000000,-81.079658500,29.227918100,3.735000000,34.166000000,-0.000000005,0.000000024,-0.400000000,0.000000000,3490.200000000,4755.300000000,-81.079658505,29.227918124,3.734600000
HPPOSLLH,2025-09-18T21:15:10.730730+00:00,0,0,421723.000000000,-81.079658900,29.227918300,3.829000000,34.260000000,0.000000012,0.000000030,-0.500000000,0.000000000,3498.400000000,4768.300000000,-81.079658888,29.227918330,3.828500000
HPPOSLLH,2025-09-18T21:15:10.731353+00:00,0,0,421724.000000000,-81.079658900,29.227918100,3.836000000,34.268000000,-0.000000009,-0.000000033,0.300000000,-0.200000000,3508.700000000,4783.700000000,-81.079658909,29.227918067,3.836300000
HPPOSLLH,2025-09-18T21:15:10.731980+00:00,0,0,421725.000000000,-81.079659200,29.227918000,3.891000000,34.323000000,0.000000046,0.000000039,0.300000000,-0.300000000,3519.000000000,4798.900000000,-81.079659154,29.227918039,3.891300000
HPPOSLLH,2025-09-18T21:15:10.732604+00:00,0,0,421726.000000000,-81.079659100,29.227917800,3.884000000,34.315000000,0.000000008,-0.000000043,0.000000000,0.500000000,3528.000000000,4812.600000000,-81.079659092,29.227917757,3.884000000
HPPOSLLH,2025-09-18T21:15:10.733230+00:00,0,0,421727.000000000,-81.079658900,29.227917300,3.843000000,34.275000000,0.000000004,-0.000000023,0.200000000,-0.300000000,3536.600000000,4824.300000000,-81.079658896,29.227917277,3.843200000
HPPOSLLH,2025-09-18T21:15:10.733878+00:00,0,0,421728.000000000,-81.079659000,29.227917200,3.879000000,34.311000000,-0.000000021,-0.000000037,0.300000000,-0.200000000,3544.200000000,4834.600000000,-81.079659021,29.227917163,3.879300000
HPPOSLLH,2025-09-18T21:15:10.734531+00:00,0,0,421729.000000000,-81.079658700,29.227916600,3.840000000,34.271000000,-0.000000042,0.000000014,-0.300000000,0.100000000,3550.900000000,4844.000000000,-81.079658742,29.227916614,3.839700000
HPPOSLLH,2025-09-18T21:15:10.735198+00:00,0,0,421730.000000000,-81.079658600,29.227916200,3.845000000,34.276000000,-0.000000041,0.000000005,-0.200000000,0.200000000,3549.800000000,4849.000000000,-81.079658641,29.227916205,3.844800000
HPPOSLLH,2025-09-18T21:15:10.735917+00:00,0,0,421731.000000000,-81.079658700,29.227916200,3.885000000,34.316000000,-0.000000050,-0.000000028,0.000000000,0.500000000,3547.400000000,4852.200000000,-81.079658750,29.227916172,3.885000000
HPPOSLLH,2025-09-18T21:15:10.736611+00:00,0,0,421732.000000000,-81.079658500,29.227915600,3.859000000,34.290000000,-0.000000012,0.000000031,-0.300000000,0.100000000,3543.400000000,4853.600000000,-81.079658512,29.227915631,3.858700000
HPPOSLLH,2025-09-18T21:15:10.737304+00:00,0,0,421733.000000000,-81.079658100,29.227914700,3.787000000,34.219000000,0.000000040,0.000000023,0.100000000,-0.400000000,3541.600000000,4857.300000000,-81.079658060,29.227914723,3.787100000
HPPOSLLH,2025-09-18T21:15:10.737959+00:00,0,0,421734.000000000,-81.079657600,29.227913800,3.719000000,34.151000000,0.000000000,-0.000000029,0.400000000,-0.100000000,3526.300000000,4854.000000000,-81.079657600,29.227913771,3.719400000
HPPOSLLH,2025-09-18T21:15:10.738599+00:00,0,0,421735.000000000,-81.079657300,29.227913100,3.671000000,34.102000000,0.000000020,-0.000000026,-0.400000000,0.100000000,3515.800000000,4851.800000000,-81.079657280,29.227913074,3.670600000
HPPOSLLH,2025-09-18T21:15:10.739277+00:00,0,0,421736.000000000,-81.079657000,29.227912400,3.622000000,34.054000000,-0.000000020,0.000000031,0.400000000,-0.200000000,3503.000000000,4847.900000000,-81.079657020,29.227912431,3.622400000
HPPOSLLH,2025-09-18T21:15:10.740007+00:00,0,0,421737.000000000,-81.079656800,29.227911800,3.569000000,34.000000000,0.000000027,0.000000012,0.000000000,0.400000000,3482.600000000,4833.800000000,-81.079656773,29.227911812,3.569000000
HPPOSLLH,2025-09-18T21:15:10.740684+00:00,0,0,421738.000000000,-81.079656900,29.227911700,3.607000000,34.038000000,0.000000041,-0.000000013,-0.400000000,0.000000000,3456.500000000,4813.000000000,-81.079656859,29.227911687,3.606600000
HPPOSLLH,2025-09-18T21:15:10.741329+00:00,0,0,421739.000000000,-81.079657000,29.227911700,3.659000000,34.091000000,0.000000016,-0.000000029,0.300000000,-0.300000000,3431.400000000,4792.500000000,-81.079656984,29.227911671,3.659300000
HPPOSLLH,2025-09-18T21:15:10.741944+00:00,0,0,421740.000000000,-81.079656700,29.227911300,3.636000000,34.068000000,-0.000000040,-0.000000025,0.300000000,-0.300000000,3417.100000000,4781.800000000,-81.079656740,29.227911275,3.636300000
HPPOSLLH,2025-09-18T21:15:10.742551+00:00,0,0,421741.000000000,-81.079657000,29.227911400,3.724000000,34.156000000,-0.000000040,0.000000014,0.500000000,-0.100000000,3394.400000000,4762.600000000,-81.079657040,29.227911414,3.724500000
HPPOSLLH,2025-09-18T21:15:10.743186+00:00,0,0,421742.000000000,-81.079657700,29.227912100,3.896000000,34.327000000,-0.000000048,0.000000021,-0.500000000,0.000000000,3377.200000000,4744.500000000,-81.079657748,29.227912121,3.895500000
HPPOSLLH,2025-09-18T21:15:10.743902+00:00,0,0,421743.000000000,-81.079658400,29.227912700,4.073000000,34.504000000,-0.000000014,0.000000030,-0.200000000,0.200000000,3363.000000000,4729.500000000,-81.079658414,29.227912730,4.072800000
HPPOSLLH,2025-09-18T21:15:10.744653+00:00,0,0,421744.000000000,-81.079659200,29.227913400,4.265000000,34.696000000,0.000000004,-0.000000021,-0.100000000,0.300000000,3347.000000000,4711.900000000,-81.079659196,29.227913379,4.264900000
HPPOSLLH,2025-09-18T21:15:10.745354+00:00,0,0,421745.000000000,-81.079660000,29.227914100,4.453000000,34.885000000,0.000000050,0.000000016,0.200000000,-0.400000000,3335.800000000,4696.000000000,-81.079659950,29.227914116,4.453200000
HPPOSLLH,2025-09-18T21:15:10.746016+00:00,0,0,421746.000000000,-81.079660600,29.227914800,4.626000000,35.058000000,-0.000000013,-0.000000012,0.300000000,-0.300000000,3327.500000000,4682.400000000,-81.079660613,29.227914788,4.626300000
HPPOSLLH,2025-09-18T21:15:10.746679+00:00,0,0,421747.000000000,-81.079660800,29.227915000,4.694000000,35.125000000,0.000000010,0.000000023,-0.400000000,0.100000000,3328.600000000,4678.000000000,-81.079660790,29.227915023,4.693600000
HPPOSLLH,2025-09-18T21:15:10.747324+00:00,0,0,421748.000000000,-81.079661100,29.227915200,4.774000000,35.206000000,0.000000031,-0.000000003,0.400000000,-0.100000000,3330.000000000,4673.700000000,-81.079661069,29.227915197,4.774400000
HPPOSLLH,2025-09-18T21:15:10.747985+00:00,0,0,421749.000000000,-81.079661200,29.227915400,4.815000000,35.246000000,0.000000018,0.000000039,0.000000000,0.500000000,3331.000000000,4668.700000000,-81.079661182,29.227915439,4.815000000
HPPOSLLH,2025-09-18T21:15:10.748649+00:00,0,0,421750.000000000,-81.079661100,29.227915400,4.832000000,35.263000000,-0.000000028,-0.000000016,-0.300000000,0.200000000,3331.400000000,4664.500000000,-81.079661128,29.227915384,4.831700000
HPPOSLLH,2025-09-18T21:15:10.749327+00:00,0,0,421751.000000000,-81.079661200,29.227915400,4.865000000,35.296000000,0.000000006,0.000000009,0.000000000,0.400000000,3333.900000000,4660.600000000,-81.079661194,29.227915409,4.865000000
HPPOSLLH,2025-09-18T21:15:10.750057+00:00,0,0,421752.000000000,-81.079661100,29.227915500,4.864000000,35.296000000,0.000000005,0.000000002,0.300000000,-0.200000000,3335.600000000,4655.100000000,-81.079661095,29.227915502,4.864300000
HPPOSLLH,2025-09-18T21:15:10.750720+00:00,0,0,421753.000000000,-81.079661100,29.227915600,4.905000000,35.337000000,0.000000041,-0.000000020,0.100000000,-0.400000000,3336.500000000,4648.300000000,-81.079661059,29.227915580,4.905100000
HPPOSLLH,2025-09-18T21:15:10.751410+00:00,0,0,421754.000000000,-81.079661300,29.227915800,4.976000000,35.407000000,0.000000011,0.000000045,-0.100000000,0.300000000,3340.000000000,4643.200000000,-81.079661289,29.227915845,4.975900000
HPPOSLLH,2025-09-18T21:15:10.752072+00:00,0,0,421755.000000000,-81.079662700,29.227917300,5.288000000,35.720000000,-0.000000033,0.000000005,0.300000000,-0.300000000,3336.900000000,4629.400000000,-81.079662733,29.227917305,5.288300000
HPPOSLLH,2025-09-18T21:15:10.752731+00:00,0,0,421756.000000000,-81.079663100,29.227917700,5.388000000,35.820000000,-0.000000012,0.000000037,0.200000000,-0.400000000,3355.400000000,4635.400000000,-81.079663112,29.227917737,5.388200000
HPPOSLLH,2025-09-18T21:15:10.753386+00:00,0,0,421757.000000000,-81.079663800,29.227918400,5.540000000,35.972000000,0.000000045,-0.000000029,0.300000000,-0.200000000,3371.400000000,4637.000000000,-81.079663755,29.227918371,5.540300000
HPPOSLLH,2025-09-18T21:15:10.754034+00:00,0,0,421758.000000000,-81.079664200,29.227918600,5.649000000,36.080000000,0.000000017,-0.000000047,-0.500000000,0.000000000,3400.600000000,4648.500000000,-81.079664183,29.227918553,5.648500000
HPPOSLLH,2025-09-18T21:15:10.754676+00:00,0,0,421759.000000000,-81.079664700,29.227918900,5.785000000,36.216000000,-0.000000033,0.000000027,-0.300000000,0.200000000,3418.600000000,4652.000000000,-81.079664733,29.227918927,5.784700000
HPPOSLLH,2025-09-18T21:15:10.755306+00:00,0,0,421760.000000000,-81.079665300,29.227919300,5.911000000,36.342000000,-0.000000001,-0.000000019,-0.200000000,0.200000000,3447.000000000,4663.200000000,-81.079665301,29.227919281,5.910800000
HPPOSLLH,2025-09-18T21:15:10.755946+00:00,0,0,421761.000000000,-81.079665800,29.227919500,6.020000000,36.451000000,-0.000000032,-0.000000005,-0.400000000,0.100000000,3457.200000000,4661.100000000,-81.079665832,29.227919495,6.019600000
HPPOSLLH,2025-09-18T21:15:10.756622+00:00,0,0,421762.000000000,-81.079666500,29.227920100,6.150000000,36.581000000,0.000000039,0.000000017,-0.400000000,0.000000000,3484.600000000,4672.800000000,-81.079666461,29.227920117,6.149600000
HPPOSLLH,2025-09-18T21:15:10.757338+00:00,0,0,421763.000000000,-81.079666600,29.227919800,6.169000000,36.601000000,-0.000000017,0.000000034,0.300000000,-0.200000000,3498.200000000,4675.100000000,-81.079666617,29.227919834,6.169300000
HPPOSLLH,2025-09-18T21:15:10.758061+00:00,0,0,421764.000000000,-81.079667000,29.227920200,6.271000000,36.702000000,-0.000000048,0.000000041,-0.200000000,0.300000000,3511.200000000,4680.700000000,-81.079667048,29.227920241,6.270800000
HPPOSLLH,2025-09-18T21:15:10.758697+00:00,0,0,421765.000000000,-81.079667300,29.227920200,6.326000000,36.757000000,0.000000004,0.000000011,-0.200000000,0.300000000,3524.400000000,4686.800000000,-81.079667296,29.227920211,6.325800000
HPPOSLLH,2025-09-18T21:15:10.759348+00:00,0,0,421766.000000000,-81.079667500,29.227920300,6.383000000,36.815000000,-0.000000034,-0.000000007,0.200000000,-0.400000000,3538.100000000,4693.500000000,-81.079667534,29.227920293,6.383200000
HPPOSLLH,2025-09-18T21:15:10.760028+00:00,0,0,421767.000000000,-81.079667300,29.227919600,6.326000000,36.757000000,-0.000000047,0.000000046,-0.100000000,0.300000000,3553.300000000,4701.600000000,-81.079667347,29.227919646,6.325900000
HPPOSLLH,2025-09-18T21:15:10.760662+00:00,0,0,421768.000000000,-81.079667300,29.227919200,6.300000000,36.732000000,-0.000000012,0.000000049,0.300000000,-0.200000000,3567.200000000,4708.200000000,-81.079667312,29.227919249,6.300300000
HPPOSLLH,2025-09-18T21:15:10.761335+00:00,0,0,421769.000000000,-81.079667200,29.227918600,6.276000000,36.707000000,-0.000000012,-0.000000004,-0.400000000,0.100000000,3596.800000000,4725.900000000,-81.079667212,29.227918596,6.275600000
HPPOSLLH,2025-09-18T21:15:10.761953+00:00,0,0,421770.000000000,-81.079667200,29.227918300,6.278000000,36.709000000,-0.000000044,-0.000000029,-0.200000000,0.200000000,3612.800000000,4731.700000000,-81.079667244,29.227918271,6.277800000
HPPOSLLH,2025-09-18T21:15:10.762580+00:00,0,0,421771.000000000,-81.079667200,29.227917800,6.252000000,36.684000000,-0.000000006,0.000000019,0.300000000,-0.300000000,3625.900000000,4737.300000000,-81.079667206,29.227917819,6.252300000
HPPOSLLH,2025-09-18T21:15:10.763229+00:00,0,0,421772.000000000,-81.079667200,29.227917500,6.240000000,36.672000000,0.000000013,0.000000001,0.200000000,-0.300000000,3637.600000000,4741.900000000,-81.079667187,29.227917501,6.240200000
HPPOSLLH,2025-09-18T21:15:10.763924+00:00,0,0,421773.000000000,-81.079667100,29.227917100,6.220000000,36.652000000,0.000000016,0.000000040,0.500000000,-0.100000000,3649.000000000,4746.100000000,-81.079667084,29.227917140,6.220500000
HPPOSLLH,2025-09-18T21:15:10.764630+00:00,0,0,421774.000000000,-81.079666900,29.227916500,6.174000000,36.605000000,0.000000045,0.000000043,-0.400000000,0.100000000,3658.800000000,4749.400000000,-81.079666855,29.227916543,6.173600000
HPPOSLLH,2025-09-18T21:15:10.765311+00:00,0,0,421775.000000000,-81.079667400,29.227917100,6.293000000,36.725000000,0.000000022,0.000000029,0.100000000,-0.500000000,3664.800000000,4748.800000000,-81.079667378,29.227917129,6.293100000
HPPOSLLH,2025-09-18T21:15:10.765956+00:00,0,0,421776.000000000,-81.079667800,29.227917300,6.376000000,36.807000000,0.000000013,0.000000029,-0.300000000,0.100000000,3668.700000000,4744.700000000,-81.079667787,29.227917329,6.375700000
HPPOSLLH,2025-09-18T21:15:10.766574+00:00,0,0,421777.000000000,-81.079668200,29.227917500,6.454000000,36.886000000,0.000000032,-0.000000045,0.100000000,-0.500000000,3676.300000000,4744.700000000,-81.079668168,29.227917455,6.454100000
HPPOSLLH,2025-09-18T21:15:10.767197+00:00,0,0,421778.000000000,-81.079668900,29.227918100,6.606000000,37.037000000,0.000000041,-0.000000002,-0.400000000,0.100000000,3682.600000000,4743.500000000,-81.079668859,29.227918098,6.605600000
HPPOSLLH,2025-09-18T21:15:10.767816+00:00,0,0,421779.000000000,-81.079669600,29.227918700,6.757000000,37.188000000,0.000000042,0.000000028,-0.300000000,0.200000000,3687.900000000,4741.600000000,-81.079669558,29.227918728,6.756700000
HPPOSLLH,2025-09-18T21:15:10.768453+00:00,0,0,421780.000000000,-81.079670300,29.227919500,6.920000000,37.352000000,0.000000001,0.000000039,0.300000000,-0.200000000,3691.700000000,4738.500000000,-81.079670299,29.227919539,6.920300000
HPPOSLLH,2025-09-18T21:15:10.769084+00:00,0,0,421781.000000000,-81.079671300,29.227920600,7.155000000,37.586000000,0.000000019,-0.000000011,-0.400000000,0.000000000,3695.600000000,4736.000000000,-81.079671281,29.227920589,7.154600000
HPPOSLLH,2025-09-18T21:15:10.769769+00:00,0,0,421782.000000000,-81.079672200,29.227921600,7.368000000,37.799000000,0.000000045,0.000000009,-0.400000000,0.000000000,3690.300000000,4723.600000000,-81.079672155,29.227921609,7.367600000
HPPOSLLH,2025-09-18T21:15:10.770398+00:00,0,0,421783.000000000,-81.079673000,29.227922600,7.560000000,37.991000000,0.000000034,-0.000000022,-0.400000000,0.100000000,3687.000000000,4716.000000000,-81.079672966,29.227922578,7.559600000
HPPOSLLH,2025-09-18T21:15:10.771033+00:00,0,0,421784.000000000,-81.079674200,29.227924400,7.842000000,38.274000000,-0.000000015,0.000000034,0.400000000,-0.200000000,3688.600000000,4710.200000000,-81.079674215,29.227924434,7.842400000
HPPOSLLH,2025-09-18T21:15:10.771657+00:00,0,0,421785.000000000,-81.079675000,29.227925700,8.020000000,38.451000000,0.000000031,0.000000015,-0.300000000,0.100000000,3699.900000000,4710.200000000,-81.079674969,29.227925715,8.019700000
HPPOSLLH,2025-09-18T21:15:10.772315+00:00,0,0,421786.000000000,-81.079674700,29.227925500,7.991000000,38.423000000,-0.000000003,0.000000027,0.400000000,-0.200000000,3733.400000000,4729.500000000,-81.079674703,29.227925527,7.991400000
HPPOSLLH,2025-09-18T21:15:10.772940+00:00,0,0,421787.000000000,-81.079675500,29.227926700,8.176000000,38.608000000,0.000000048,-0.000000007,0.500000000,-0.100000000,3774.600000000,4750.700000000,-81.079675452,29.227926693,8.176500000
