rcvTow,week,leapS,numMeas,leapSec,clkReset,prMes,cpMes,doMes,gnssId,svId,sigId,freqId,locktime,cno,prStdev,cpStdev,doStdev,prValid,cpValid,halfCyc,subHalfCyc
225535.994,2386,18,19,True,False,21520920.645563833,113093204.87565824,-1593.5732421875,2,26,0,0,64500,32,6,0,4,False,False,False,False
225535.994,2386,18,19,True,False,21424616.82818028,84074805.86754388,862.2925415039062,0,10,7,0,64500,43,3,0,1,False,True,True,True
225535.994,2386,18,19,True,False,18530672.191305153,72718312.92321421,-1282.7183837890625,0,18,7,0,64500,37,5,0,3,True,True,True,True
225535.994,2386,18,19,True,False,19037100.272872664,74705667.99820304,-51.971439361572266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225535.994,2386,18,19,True,False,18867251.8643097,74039148.15822212,-848.8836059570312,0,24,7,0,0,27,8,0,15,False,True,True,False
225535.994,2386,18,19,True,False,22657838.943322193,88914211.90823202,-752.4622192382812,0,27,7,0,64500,40,3,0,2,True,True,True,True
225535.994,2386,18,19,True,False,23036790.23068185,90401302.93561864,-2129.037841796875,2,7,4,0,64500,26,7,0,8,False,False,False,False
225535.994,2386,18,19,True,False,22647717.018794775,88874506.17140765,701.4539184570312,2,33,4,0,64500,48,3,0,1,True,False,True,True
225535.994,2386,18,19,True,False,21226589.727670476,83297697.17251024,860.6299438476562,0,32,7,0,860,31,6,0,5,False,False,False,False
225535.994,2386,18,19,True,False,24765895.82368541,97186693.9076198,-2636.100830078125,2,13,4,0,0,22,9,0,15,False,False,False,True
225535.994,2386,18,19,True,False,21520916.468051504,84452698.78585365,-1190.4464111328125,2,26,4,0,0,26,7,0,15,True,False,True,False
225536.994,2386,18,19,True,False,21424406.231065102,112586021.5911426,1154.7021484375,0,10,0,0,64500,47,3,0,1,True,False,True,True
225536.994,2386,18,19,True,False,18531019.826795068,97381156.0912565,-1718.650146484375,0,18,0,0,2920,27,8,0,7,False,False,False,False
225536.994,2386,18,19,True,False,19037119.567997225,100040760.52931893,-70.21484375,0,23,0,0,64500,46,3,0,1,False,True,True,True
225536.994,2386,18,19,True,False,18867479.346744172,99149204.83500965,-1137.469482421875,0,24,0,0,5560,27,8,0,7,False,False,False,False
225536.994,2386,18,19,True,False,22658035.02129781,119068721.49417403,-1008.5656127929688,0,27,0,0,64500,43,4,0,2,False,True,True,True
225536.994,2386,18,19,True,False,23037334.270955056,121061984.9038411,-2852.220703125,2,7,0,0,64500,28,6,0,6,False,False,False,False
225536.994,2386,18,19,True,False,21226375.188690715,111545321.85757639,1152.514404296875,0,32,0,0,64500,36,5,0,3,False,False,False,False
225536.994,2386,18,19,True,False,22647548.43656885,119013652.22436947,938.9951171875,2,33,0,0,64500,46,3,0,1,True,False,True,True
225536.994,2386,18,19,True,False,21521224.036864277,113094798.77283287,-1594.510498046875,2,26,0,0,64500,32,6,0,5,False,False,False,False
225536.994,2386,18,19,True,False,21424396.99229162,84073943.45291455,862.2368774414062,0,10,7,0,64500,43,3,0,1,False,True,True,True
225536.994,2386,18,19,True,False,18530999.0968438,72719595.85317513,-1283.7462158203125,0,18,7,0,64500,36,5,0,3,True,True,True,True
225536.994,2386,18,19,True,False,19037113.478220236,74705720.16212082,-52.386478424072266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225536.994,2386,18,19,True,False,18867467.805728562,74039995.46424101,-849.4275512695312,0,24,7,0,200,27,7,0,8,False,True,True,False
225536.994,2386,18,19,True,False,22658030.875893883,88914964.7146425,-752.9187622070312,0,27,7,0,64500,40,3,0,2,True,True,True,True
225536.994,2386,18,19,True,False,23037332.75041288,90403432.91634403,-2130.1552734375,2,7,4,0,64500,26,7,0,9,False,False,False,False
225536.994,2386,18,19,True,False,22647538.43340603,88873804.77490124,701.2085571289062,2,33,4,0,64500,48,3,0,1,True,False,True,True
225536.994,2386,18,19,True,False,21226370.268985722,83296836.09768574,861.2112426757812,0,32,7,0,1860,31,6,0,7,True,False,True,False
225536.994,2386,18,19,True,False,24766567.753114387,97189331.43589069,-2635.964599609375,2,13,4,0,0,22,9,0,15,False,False,False,True
225536.994,2386,18,19,True,False,21521220.107284643,84453889.99729009,-1190.9117431640625,2,26,4,0,0,26,7,0,15,True,False,True,False
225537.994,2386,18,19,True,False,21424186.480612706,112584866.77602386,1154.954833984375,0,10,0,0,64500,47,3,0,1,True,False,True,True
225537.994,2386,18,19,True,False,18531347.004417513,97382874.8247108,-1718.6744384765625,0,18,0,0,3920,27,8,0,7,False,False,False,False
225537.994,2386,18,19,True,False,19037132.87218283,100040830.62256962,-69.927978515625,0,23,0,0,64500,46,3,0,1,False,True,True,True
225537.994,2386,18,19,True,False,18867696.25253187,99150342.8794615,-1138.369873046875,0,24,0,0,6560,27,8,0,7,False,False,False,False
225537.994,2386,18,19,True,False,22658226.923436318,119069730.24794017,-1008.8988647460938,0,27,0,0,64500,42,4,0,2,False,True,True,True
225537.994,2386,18,19,True,False,23037876.613322075,121064837.4059164,-2852.515625,2,7,0,0,64500,28,6,0,6,False,False,False,False
225537.994,2386,18,19,True,False,21226155.798201412,111544169.24064082,1152.163818359375,0,32,0,0,64500,36,5,0,3,False,False,False,False
225537.994,2386,18,19,True,False,22647369.694826152,119012713.33165847,938.951171875,2,33,0,0,64500,45,3,0,1,True,False,True,True
225537.994,2386,18,19,True,False,21521527.09688979,113096393.17096879,-1594.631591796875,2,26,0,0,64500,32,6,0,4,False,False,False,False
225537.994,2386,18,19,True,False,21424177.133787476,84073081.10419132,862.3565063476562,0,10,7,0,64500,43,3,0,1,False,True,True,True
225537.994,2386,18,19,True,False,18531326.14966229,72720879.312302,-1283.232421875,0,18,7,0,64500,36,4,0,2,True,True,True,True
225537.994,2386,18,19,True,False,19037126.750716247,74705772.51205444,-52.374271392822266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225537.994,2386,18,19,True,False,18867685.13206651,74040845.31170921,-849.8882446289062,0,24,7,0,1200,27,7,0,6,True,False,True,False
225537.994,2386,18,19,True,False,22658222.910514444,88915718.00294824,-753.0542602539062,0,27,7,0,64500,40,4,0,2,True,True,True,True
225537.994,2386,18,19,True,False,23037875.343714032,90405571.27286693,-2130.520751953125,2,7,4,0,0,26,8,0,15,False,True,True,False
225537.994,2386,18,19,True,False,22647359.80446154,88873103.65618834,701.1083984375,2,33,4,0,64500,48,3,0,1,True,False,True,True
225537.994,2386,18,19,True,False,21226150.8847785,83295975.47980787,860.0007934570312,0,32,7,0,2860,30,6,0,7,True,False,True,False
225537.994,2386,18,19,True,False,24767239.27274245,97191966.7943101,-2631.302734375,2,13,4,0,0,23,9,0,15,False,False,False,True
225537.994,2386,18,19,True,False,21521522.77907771,84455077.59851046,-1190.585693359375,2,26,4,0,0,26,7,0,15,False,True,True,False
225538.994,2386,18,19,True,False,21423966.76687557,112583711.82144,1154.9541015625,0,10,0,0,64500,46,3,0,1,True,False,True,True
225538.994,2386,18,19,True,False,18531673.986876722,97384594.12063529,-1719.3419189453125,0,18,0,0,4920,27,8,0,7,False,False,False,False
225538.994,2386,18,19,True,False,19037146.170644768,100040900.79146641,-70.086669921875,0,23,0,0,64500,46,3,0,1,True,False,True,True
225538.994,2386,18,19,True,False,18867912.561940927,99151481.48787807,-1139.03857421875,0,24,0,0,7560,27,8,0,8,False,False,False,False
225538.994,2386,18,19,True,False,22658418.954566836,119070739.44550645,-1009.42138671875,0,27,0,0,64500,42,4,0,1,False,True,True,True
225538.994,2386,18,19,True,False,23038418.936354257,121067689.89213867,-2852.361572265625,2,7,0,0,64500,29,6,0,6,False,False,False,False
225538.994,2386,18,19,True,False,21225936.66185708,111543016.81433031,1152.133544921875,0,32,0,0,64500,36,5,0,3,False,False,False,False
225538.994,2386,18,19,True,False,22647191.07467657,119011774.60849944,938.544921875,2,33,0,0,64500,45,3,0,1,True,False,True,True
225538.994,2386,18,19,True,False,21521830.08641642,113097987.83708152,-1594.85693359375,2,26,0,0,64500,33,6,0,4,False,False,False,False
225538.994,2386,18,19,True,False,21423957.322049916,84072218.63395551,862.3738403320312,0,10,7,0,64500,43,3,0,1,False,True,True,True
225538.994,2386,18,19,True,False,18531653.239894044,72722163.21060942,-1284.2730712890625,0,18,7,0,64500,37,4,0,3,True,True,True,True
225538.994,2386,18,19,True,False,19037140.127075955,74705824.90976572,-52.514652252197266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225538.994,2386,18,19,True,False,18867900.35195377,74041695.60257572,-850.7214965820312,0,24,7,0,2200,28,7,0,6,False,False,False,False
225538.994,2386,18,19,True,False,22658415.029314857,88916471.64611149,-754.0503540039062,0,27,7,0,64500,40,3,0,2,True,True,True,True
225538.994,2386,18,19,True,False,23038420.38842177,90407710.12364013,-2130.071044921875,2,7,4,0,500,26,7,0,7,False,True,True,False
225538.994,2386,18,19,True,False,22647181.069419727,88872402.65855607,700.8643188476562,2,33,4,0,64500,48,3,0,1,True,False,True,True
225538.994,2386,18,19,True,False,21225931.48402847,83295114.88072278,859.2778930664062,0,32,7,0,3860,30,6,0,7,True,False,True,False
225538.994,2386,18,19,True,False,24767910.849746827,97194601.85301733,-2639.251220703125,2,13,4,0,0,23,9,0,15,False,False,False,True
225538.994,2386,18,19,True,False,21521825.776980445,84456266.44842389,-1191.3297119140625,2,26,4,0,0,26,7,0,15,False,True,True,False
225539.994,2386,18,19,True,False,21423746.95444,112582556.84600906,1154.990966796875,0,10,0,0,64500,46,3,0,1,False,True,True,True
225539.994,2386,18,19,True,False,18532003.288679272,97386314.15160266,-1720.78173828125,0,18,0,0,5920,27,8,0,8,False,False,False,False
225539.994,2386,18,19,True,False,19037159.625041846,100040971.13844568,-70.367431640625,0,23,0,0,64500,46,3,0,1,False,True,True,True
225539.994,2386,18,19,True,False,18868128.030668296,99152620.88709006,-1139.912841796875,0,24,0,0,8560,27,8,0,7,False,False,False,False
225539.994,2386,18,19,True,False,22658611.18574665,119071749.20073843,-1009.98779296875,0,27,0,0,64500,42,4,0,1,False,True,True,True
225539.994,2386,18,19,True,False,23038961.931010414,121070542.50601022,-2852.2861328125,2,7,0,0,64500,29,6,0,7,False,False,False,False
225539.994,2386,18,19,True,False,21225717.414668966,111541864.69924311,1151.677978515625,0,32,0,0,64500,36,5,0,3,False,False,False,False
225539.994,2386,18,19,True,False,22647012.327210203,119010836.1639718,938.3478393554688,2,33,0,0,64500,45,3,0,1,True,False,True,True
225539.994,2386,18,19,True,False,21522133.94217186,113099582.96321157,-1595.3134765625,2,26,0,0,64500,33,6,0,4,False,False,False,False
225539.994,2386,18,19,True,False,21423737.58890814,84071356.1428762,862.6663208007812,0,10,7,0,64500,43,3,0,2,False,True,True,True
225539.994,2386,18,19,True,False,18531980.522357397,72723447.5927968,-1284.5709228515625,0,18,7,0,64500,36,4,0,3,True,True,True,True
225539.994,2386,18,19,True,False,19037153.52968079,74705877.42308688,-52.362064361572266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225539.994,2386,18,19,True,False,18868118.89966736,74042546.42597967,-851.3982543945312,0,24,7,0,3200,27,7,0,6,False,False,False,False
225539.994,2386,18,19,True,False,22658607.2388564,88917225.66210154,-754.1431274414062,0,27,7,0,64500,40,4,0,2,True,True,True,True
225539.994,2386,18,19,True,False,23038964.11947712,90409840.2854015,-2129.471923828125,2,7,4,0,1500,26,7,0,8,True,False,True,False
225539.994,2386,18,19,True,False,22647002.533589598,88871701.86967303,700.8106079101562,2,33,4,0,64500,48,3,0,1,True,False,True,True
225539.994,2386,18,19,True,False,21225712.06024415,83294254.50536752,859.9905395507812,0,32,7,0,4860,30,6,0,6,True,False,True,False
225539.994,2386,18,19,True,False,24768582.708816525,97197237.79576893,-2636.13671875,2,13,4,0,0,23,9,0,15,False,False,False,True
225539.994,2386,18,19,True,False,21522128.66515621,84457455.6263372,-1191.7005615234375,2,26,4,0,0,26,8,0,15,False,True,True,False
225540.994,2386,18,19,True,False,21423527.049169276,112581401.59971252,1155.369140625,0,10,0,0,64500,46,3,0,1,False,True,True,True
225540.994,2386,18,19,True,False,18532329.334689997,97388034.50944743,-1720.709228515625,0,18,0,0,6920,27,8,0,8,False,False,False,False
225540.994,2386,18,19,True,False,19037173.060871895,100041041.391657,-70.2392578125,0,23,0,0,64500,46,3,0,1,False,True,True,True
225540.994,2386,18,19,True,False,18868344.593384713,99153760.7440573,-1140.100830078125,0,24,0,0,9560,26,8,0,7,False,False,False,False
225540.994,2386,18,19,True,False,22658803.405618727,119072759.24183024,-1010.44677734375,0,27,0,0,64500,42,4,0,2,False,True,True,True
225540.994,2386,18,19,True,False,23039504.489690334,121073395.03605227,-2852.496337890625,2,7,0,0,64500,29,6,0,6,False,False,False,False
225540.994,2386,18,19,True,False,21225498.182767242,111540712.58173308,1152.125,0,32,0,0,64500,36,5,0,3,False,False,False,False
225540.994,2386,18,19,True,False,22646833.66448209,119009897.74505253,938.38720703125,2,33,0,0,64500,45,3,0,1,True,False,True,True
225540.994,2386,18,19,True,False,21522437.504344836,113101178.22793087,-1594.6798095703125,2,26,0,0,64500,33,6,0,4,False,False,False,False
225540.994,2386,18,19,True,False,21423517.791270357,84070493.46400145,862.8101196289062,0,10,7,0,64500,43,3,0,2,False,True,True,True
225540.994,2386,18,19,True,False,18532307.916781347,72724732.27448405,-1284.996337890625,0,18,7,0,64500,36,5,0,3,True,True,True,True
225540.994,2386,18,19,True,False,19037166.98714911,74705929.89319694,-52.380374908447266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225540.994,2386,18,19,True,False,18868335.508801356,74043397.64015561,-851.4841918945312,0,24,7,0,4200,27,7,0,7,False,False,False,False
225540.994,2386,18,19,True,False,22658799.462497722,88917979.912753,-754.4104614257812,0,27,7,0,64500,40,3,0,2,False,True,True,True
225540.994,2386,18,19,True,False,23039506.97027368,90411970.42004994,-2130.40283203125,2,7,4,0,2500,26,7,0,10,True,False,True,False
225540.994,2386,18,19,True,False,22646823.785146017,88871001.1090287,700.640869140625,2,33,4,0,64500,48,3,0,1,True,False,True,True
225540.994,2386,18,19,True,False,21225492.783041663,83293394.13729611,860.5598754882812,0,32,7,0,5860,30,6,0,7,True,False,True,False
225540.994,2386,18,19,True,False,24769252.823004052,97199867.92967631,-2628.87158203125,2,13,4,0,0,23,9,0,15,False,False,False,True
225540.994,2386,18,19,True,False,21522433.54977649,84458651.9370414,-1191.548095703125,2,26,4,0,0,26,7,0,15,False,True,True,False
225541.994,2386,18,19,True,False,21423307.187733497,112580246.39523998,1155.21240234375,0,10,0,0,64500,46,3,0,1,False,True,True,True
225541.994,2386,18,19,True,False,18532656.123102784,97389755.53594805,-1720.9462890625,0,18,0,0,7920,27,8,0,9,False,False,False,False
225541.994,2386,18,19,True,False,19037186.46026589,100041111.86938971,-70.550537109375,0,23,0,0,64500,46,3,0,1,False,True,True,True
225541.994,2386,18,19,True,False,18868561.818511397,99154901.46527818,-1141.28564453125,0,24,0,0,10560,26,8,0,10,False,False,False,False
225541.994,2386,18,19,True,False,22658995.761044092,119073769.88205351,-1011.1107788085938,0,27,0,0,64500,42,4,0,2,False,True,True,True
225541.994,2386,18,19,True,False,23040047.03399127,121076247.69450566,-2852.49462890625,2,7,0,0,64500,29,6,0,6,False,False,False,False
225541.994,2386,18,19,True,False,21225279.264760036,111539560.86724375,1151.848388671875,0,32,0,0,64500,36,5,0,3,False,False,False,False
225541.994,2386,18,19,True,False,22646655.09891679,119008959.65614203,937.9716796875,2,33,0,0,64500,45,3,0,1,True,False,True,True
225541.994,2386,18,19,True,False,21522740.97410146,113102774.03694817,-1595.57666015625,2,26,0,0,64500,33,5,0,4,False,False,False,False
225541.994,2386,18,19,True,False,21423298.041934777,84069630.81261265,862.7713012695312,0,10,7,0,64500,43,3,0,1,False,True,True,True
225541.994,2386,18,19,True,False,18532635.490593534,72726017.49089752,-1285.56396484375,0,18,7,0,64500,36,5,0,3,True,True,True,True
225541.994,2386,18,19,True,False,19037180.3382409,74705982.51998949,-52.630619049072266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225541.994,2386,18,19,True,False,18868551.13095104,74044249.46625113,-852.5535278320312,0,24,7,0,5200,27,7,0,8,False,False,False,False
225541.994,2386,18,19,True,False,22658991.725367133,88918734.60697521,-754.9512329101562,0,27,7,0,64500,40,3,0,2,True,True,True,True
225541.994,2386,18,19,True,False,23040049.897921003,90414100.64954671,-2130.51611328125,2,7,4,0,3500,26,7,0,9,True,False,True,False
225541.994,2386,18,19,True,False,22646645.378866304,88870300.5821726,700.4358520507812,2,33,4,0,64500,48,3,0,1,True,False,True,True
225541.994,2386,18,19,True,False,21225273.556026,83292534.0618671,861.3362426757812,0,32,7,0,6860,30,6,0,7,True,False,True,False
225541.994,2386,18,19,True,False,24769925.202858046,97202506.60020234,-2634.173095703125,2,13,4,0,0,23,9,0,15,False,False,False,True
225541.994,2386,18,19,True,False,21522737.197944142,84459843.53080656,-1191.8546142578125,2,26,4,0,0,26,7,0,15,False,True,True,False
225543.994,2386,18,19,True,False,21422867.62582275,112577935.99387573,1155.25927734375,0,10,0,0,64500,47,3,0,1,False,True,True,True
225543.994,2386,18,19,True,False,18533305.88433355,97393199.78646976,-1722.44482421875,0,18,0,0,9920,26,8,0,9,False,False,False,False
225543.994,2386,18,19,True,False,19037213.38385784,100041253.42684466,-70.7763671875,0,23,0,0,64500,46,3,0,1,False,True,True,True
225543.994,2386,18,19,True,False,18868991.89902084,99157185.06135738,-1141.759765625,0,24,0,0,12560,26,8,0,10,False,False,False,False
225543.994,2386,18,19,True,False,22659380.644023772,119075792.89811715,-1011.97998046875,0,27,0,0,64500,42,4,0,2,False,True,True,True
225543.994,2386,18,19,True,False,23041132.27664367,121081953.57220502,-2853.578125,2,7,0,0,64500,30,6,0,7,False,False,False,False
225543.994,2386,18,19,True,False,21224841.203986816,111537258.4213652,1151.291748046875,0,32,0,0,64500,36,5,0,4,False,False,False,False
225543.994,2386,18,19,True,False,22646298.33438037,119007084.41758375,937.35498046875,2,33,0,0,64500,45,3,0,1,True,False,True,True
225543.994,2386,18,19,True,False,21523347.834181316,113105966.94887364,-1596.5592041015625,2,26,0,0,64500,32,6,0,4,False,False,False,False
225543.994,2386,18,19,True,False,21422858.35912892,84067905.5210051,862.5054321289062,0,10,7,0,64500,43,3,0,1,False,True,True,True
225543.994,2386,18,19,True,False,18533290.77823846,72728589.46463586,-1286.3250732421875,0,18,7,0,64500,36,5,0,3,False,False,False,False
225543.994,2386,18,19,True,False,19037207.362625305,74706088.22975373,-52.844242095947266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225543.994,2386,18,19,True,False,18868984.06282606,74045954.78755064,-853.3674926757812,0,24,7,0,7200,27,7,0,7,False,False,False,False
225543.994,2386,18,19,True,False,22659376.92552197,88920245.29036823,-755.7581176757812,0,27,7,0,64500,41,3,0,2,False,True,True,True
225543.994,2386,18,19,True,False,23041135.57606104,90418361.44639294,-2129.841796875,2,7,4,0,5500,26,7,0,8,False,False,False,False
225543.994,2386,18,19,True,False,22646288.736621007,88868900.23333022,700.1965942382812,2,33,4,0,64500,48,3,0,1,True,False,True,True
225543.994,2386,18,19,True,False,21224835.321588214,83290814.7737077,858.9822387695312,0,32,7,0,8860,30,6,0,6,False,False,False,False
225543.994,2386,18,19,True,False,24771266.81531457,97207771.32735293,-2641.58203125,2,13,4,0,0,23,9,0,15,False,False,False,True
225543.994,2386,18,19,True,False,21523345.624634743,84462230.88638464,-1190.4373779296875,2,26,4,0,0,26,7,0,15,False,True,True,False
225544.994,2386,18,19,True,False,21422647.736187417,112576780.74251774,1155.3095703125,0,10,0,0,64500,47,3,0,1,True,False,True,True
225544.994,2386,18,19,True,False,18533632.65431891,97394922.92561308,-1723.6470947265625,0,18,0,0,10920,26,8,0,10,False,False,False,False
225544.994,2386,18,19,True,False,19037226.935836535,100041324.44878656,-71.1181640625,0,23,0,0,64500,46,3,0,1,False,True,True,True
225544.994,2386,18,19,True,False,18869209.90598708,99158328.09505063,-1143.8291015625,0,24,0,0,13560,26,8,0,11,False,False,False,False
225544.994,2386,18,19,True,False,22659573.22741878,119076805.20358473,-1012.5927734375,0,27,0,0,64500,42,4,0,2,False,True,True,True
225544.994,2386,18,19,True,False,23041675.00368329,121084806.6356445,-2853.474609375,2,7,0,0,64500,29,6,0,7,False,False,False,False
225544.994,2386,18,19,True,False,21224622.25875727,111536107.67052697,1150.41650390625,0,32,0,0,64500,36,5,0,3,True,True,True,True
225544.994,2386,18,19,True,False,22646119.96760795,119006147.18736717,937.1142578125,2,33,0,0,64500,45,3,0,1,True,False,True,True
225544.994,2386,18,19,True,False,21523651.765182097,113107564.02696267,-1597.15625,2,26,0,0,64500,33,6,0,5,False,False,False,False
225544.994,2386,18,19,True,False,21422638.423006207,84067042.83513613,862.6387329101562,0,10,7,0,64500,43,3,0,2,False,True,True,True
225544.994,2386,18,19,True,False,18533618.662804123,72729876.19795087,-1287.4134521484375,0,18,7,0,64500,36,5,0,3,True,True,True,True
225544.994,2386,18,19,True,False,19037220.83028455,74706141.26561964,-53.198246002197266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225544.994,2386,18,19,True,False,18869201.81655474,74046808.26042016,-853.8145141601562,0,24,7,0,8200,27,7,0,6,False,False,False,False
225544.994,2386,18,19,True,False,22659569.687188406,88921001.22757024,-756.1902465820312,0,27,7,0,64500,41,3,0,1,False,True,True,True
225544.994,2386,18,19,True,False,23041678.341491137,90420492.05828774,-2130.801025390625,2,7,4,0,6500,26,7,0,10,False,False,False,False
225544.994,2386,18,19,True,False,22646110.35630722,88868200.36805527,699.6851196289062,2,33,4,0,64500,48,3,0,1,True,False,True,True
225544.994,2386,18,19,True,False,21224616.396042515,83289955.4000134,859.6218872070312,0,32,7,0,9860,30,6,0,6,False,False,False,False
225544.994,2386,18,19,True,False,24771938.035985503,97210405.17453289,-2633.330810546875,2,13,4,0,0,23,9,0,15,False,False,False,True
225544.994,2386,18,19,True,False,21523649.274198413,84463422.43742569,-1192.53369140625,2,26,4,0,0,26,7,0,15,True,False,True,False
225548.994,2386,18,19,True,False,21421768.02394458,112572158.13769296,1155.7705078125,0,10,0,0,64500,46,3,0,1,False,True,True,True
225548.994,2386,18,19,True,False,18534947.758847672,97401820.4848528,-1726.109619140625,0,18,0,0,14920,25,8,0,10,False,False,False,False
225548.994,2386,18,19,True,False,19037281.280002628,100041608.81429905,-71.1669921875,0,23,0,0,64500,45,3,0,1,False,True,True,True
225548.994,2386,18,19,True,False,18870076.79441391,99162905.84837817,-1145.917724609375,0,24,0,0,17560,26,8,0,9,False,False,False,False
225548.994,2386,18,19,True,False,22660344.574507467,119080858.53215443,-1014.1906127929688,0,27,0,0,64500,43,3,0,1,False,True,True,True
225548.994,2386,18,19,True,False,23043845.477052145,121096218.67311765,-2852.5556640625,2,7,0,0,64500,29,7,0,6,False,False,False,False
225548.994,2386,18,19,True,False,21223746.490333438,111531506.2414181,1149.53564453125,0,32,0,0,64500,35,5,0,4,False,False,False,False
225548.994,2386,18,19,True,False,22645406.762969553,119002399.69256014,936.4684448242188,2,33,0,0,64500,45,3,0,1,True,False,True,True
225548.994,2386,18,19,True,False,21524868.015483778,113113955.15287083,-1598.7386474609375,2,26,0,0,64500,33,6,0,5,False,False,False,False
225548.994,2386,18,19,True,False,21421758.694709167,84063590.88376373,863.2515258789062,0,10,7,0,64500,42,3,0,1,False,True,True,True
225548.994,2386,18,19,True,False,18534931.211643796,72735026.9018037,-1288.4456787109375,0,18,7,0,64500,36,5,0,3,False,False,False,False
225548.994,2386,18,19,True,False,19037275.02745001,74706353.61462021,-53.234867095947266,0,23,7,0,64500,47,3,0,1,True,False,True,True
225548.994,2386,18,19,True,False,18870072.74812722,74050226.71078157,-855.5486450195312,0,24,7,0,12200,27,7,0,8,False,False,False,False
225548.994,2386,18,19,True,False,22660341.35801353,88924028.0345897,-757.1948852539062,0,27,7,0,64500,41,3,0,2,True,True,True,True
225548.994,2386,18,19,True,False,23043852.22323652,90429014.0563195,-2131.3486328125,2,7,4,0,10500,26,7,0,11,True,False,True,False
225548.994,2386,18,19,True,False,22645397.230404206,88865401.91152121,699.3701171875,2,33,4,0,64500,48,3,0,1,True,False,True,True
225548.994,2386,18,19,True,False,21223740.888394736,83286517.30803795,858.2285766601562,0,32,7,0,1860,31,6,0,7,True,False,True,False
225548.994,2386,18,19,True,False,24774626.43768014,97220954.96064767,-2645.70556640625,2,13,4,0,0,24,9,0,15,False,False,False,True
225548.994,2386,18,19,True,False,21524867.176267903,84468202.08703686,-1192.489990234375,2,26,4,0,0,26,7,0,15,False,True,True,False
