bootType,cpuLoad,cpuLoadMax,memUsage,memUsageMax,ioUsage,ioUsageMax,runTime,noticeCount,warnCount,errorCount,tempValue
1,38,45,5,16,3,25,38270,18,0,0,0
1,37,45,5,16,3,25,38280,18,0,0,0
1,41,45,5,16,3,25,38290,18,0,0,0
1,38,45,5,16,3,25,38300,18,0,0,0
1,38,45,5,16,3,25,38310,18,0,0,0
1,39,45,7,16,3,25,38320,18,0,0,0
1,38,45,5,16,3,25,38330,18,0,0,0
1,38,45,5,16,3,25,38340,18,0,0,0
1,39,45,5,16,3,25,38350,18,0,0,0
1,37,45,5,16,3,25,38360,18,0,0,0
1,37,45,5,16,3,25,38370,18,0,0,0
1,38,45,5,16,3,25,38380,18,0,0,0
1,38,45,5,16,3,25,38390,18,0,0,0
1,38,45,5,16,3,25,38400,18,0,0,0
1,38,45,5,16,3,25,38410,18,0,0,0
1,38,45,4,16,3,25,38420,18,0,0,0
1,37,45,5,16,3,25,38430,18,0,0,0
1,37,45,5,16,3,25,38440,18,0,0,0
1,38,45,5,16,3,25,38450,18,0,0,0
1,38,45,5,16,3,25,38460,18,0,0,0
1,39,45,5,16,3,25,38470,18,0,0,0
1,39,45,5,16,3,25,38480,18,0,0,0
1,37,45,4,16,3,25,38490,18,0,0,0
1,38,45,5,16,3,25,38500,18,0,0,0
1,37,45,5,16,3,25,38510,18,0,0,0
1,37,45,5,16,3,25,38520,18,0,0,0
1,37,45,5,16,3,25,38530,18,0,0,0
1,37,45,5,16,3,25,38540,18,0,0,0
1,37,45,5,16,3,25,38550,18,0,0,0
1,37,45,5,16,3,25,38560,18,0,0,0
1,36,45,5,16,3,25,38570,18,0,0,0
1,37,45,5,16,3,25,38580,18,0,0,0
1,38,45,5,16,3,25,38590,18,0,0,0
1,37,45,5,16,3,25,38600,18,0,0,0
1,36,45,5,16,3,25,38610,18,0,0,0
1,37,45,5,16,3,25,38620,18,0,0,0
1,37,45,7,16,3,25,38630,18,0,0,0
1,38,45,5,16,3,25,38640,18,0,0,0
1,38,45,5,16,3,25,38650,18,0,0,0
1,36,45,5,16,3,25,38660,18,0,0,0
1,36,45,5,16,3,25,38670,18,0,0,0
1,36,45,5,16,3,25,38680,18,0,0,0
1,37,45,5,16,3,25,38690,18,0,0,0
1,36,45,5,16,3,25,38700,18,0,0,0
1,38,45,5,16,3,25,38710,18,0,0,0
1,37,45,5,16,3,25,38720,18,0,0,0
1,36,45,4,16,3,25,38730,18,0,0,0
1,37,45,4,16,3,25,38740,18,0,0,0
1,37,45,5,16,3,25,38750,18,0,0,0
1,37,45,5,16,3,25,38760,18,0,0,0
1,38,45,4,16,3,25,38770,18,0,0,0
1,37,45,5,16,3,25,38780,18,0,0,0
1,37,45,4,16,3,25,38790,18,0,0,0
1,37,45,5,16,3,25,38800,18,0,0,0
1,39,45,5,16,3,25,38810,18,0,0,0
1,37,45,4,16,3,25,38820,18,0,0,0
1,38,45,4,16,3,25,38830,18,0,0,0
1,39,45,5,16,3,25,38840,18,0,0,0
1,37,45,5,16,3,25,38850,18,0,0,0
1,37,45,4,16,3,25,38860,18,0,0,0
1,38,45,4,16,3,25,38870,18,0,0,0
1,37,45,5,16,3,25,38880,18,0,0,0
1,38,45,4,16,3,25,38890,18,0,0,0
1,38,45,5,16,3,25,38900,18,0,0,0
1,38,45,5,16,3,25,38910,18,0,0,0
1,38,45,5,16,3,25,38920,18,0,0,0
1,38,45,5,16,3,25,38930,18,0,0,0
1,38,45,4,16,3,25,38940,18,0,0,0
1,40,45,5,16,3,25,38950,18,0,0,0
1,39,45,5,16,3,25,38960,18,0,0,0
1,38,45,5,16,3,25,38970,18,0,0,0
1,40,45,5,16,3,25,38980,18,0,0,0
1,39,45,5,16,3,25,38990,18,0,0,0
1,38,45,5,16,3,25,39000,18,0,0,0
1,40,45,4,16,3,25,39010,18,0,0,0
1,38,45,5,16,3,25,39020,18,0,0,0
1,38,45,5,16,3,25,39030,18,0,0,0
1,38,45,5,16,3,25,39040,18,0,0,0
1,39,45,5,16,3,25,39050,18,0,0,0
1,38,45,5,16,3,25,39060,18,0,0,0
1,40,45,5,16,3,25,39070,18,0,0,0
1,38,45,5,16,3,25,39080,18,0,0,0
1,38,45,5,16,3,25,39090,18,0,0,0
1,37,45,5,16,3,25,39100,18,0,0,0
1,38,45,5,16,3,25,39110,18,0,0,0
1,37,45,5,16,3,25,39120,18,0,0,0
1,40,45,5,16,3,25,39130,18,0,0,0
1,38,45,5,16,3,25,39140,18,0,0,0
1,38,45,5,16,3,25,39150,18,0,0,0
1,38,45,5,16,3,25,39160,18,0,0,0
1,38,45,5,16,3,25,39170,18,0,0,0
1,38,45,5,16,3,25,39180,18,0,0,0
1,39,45,5,16,3,25,39190,18,0,0,0
1,39,45,5,16,3,25,39200,18,0,0,0
1,38,45,5,16,3,25,39210,18,0,0,0
1,40,45,5,16,3,25,39220,18,0,0,0
1,39,45,5,16,3,25,39230,18,0,0,0
1,39,45,5,16,3,25,39240,18,0,0,0
1,39,45,5,16,3,25,39250,18,0,0,0
1,38,45,5,16,3,25,39260,18,0,0,0
1,38,45,5,16,3,25,39270,18,0,0,0
1,40,45,5,16,3,25,39280,18,0,0,0
1,39,45,5,16,3,25,39290,18,0,0,0
1,39,45,5,16,3,25,39300,18,0,0,0
1,39,45,5,16,3,25,39310,18,0,0,0
1,39,45,5,16,3,25,39320,18,0,0,0
1,38,45,5,16,3,25,39330,18,0,0,0
1,41,45,5,16,3,25,39340,18,0,0,0
1,39,45,5,16,3,25,39350,18,0,0,0
1,39,45,5,16,3,25,39360,18,0,0,0
1,41,45,7,16,3,25,39370,18,0,0,0
1,38,45,5,16,3,25,39380,18,0,0,0
1,39,45,5,16,3,25,39390,18,0,0,0
1,40,45,5,16,3,25,39400,18,0,0,0
1,40,45,4,16,3,25,39410,18,0,0,0
1,39,45,5,16,3,25,39420,18,0,0,0
1,40,45,5,16,3,25,39430,18,0,0,0
1,38,45,5,16,3,25,39440,18,0,0,0
1,38,45,4,16,3,25,39450,18,0,0,0
1,38,45,4,16,3,25,39460,18,0,0,0
1,38,45,5,16,3,25,39470,18,0,0,0
1,38,45,5,16,3,25,39480,18,0,0,0
1,39,45,4,16,3,25,39490,18,0,0,0
1,38,45,7,16,3,25,39500,18,0,0,0
1,37,45,5,16,3,25,39510,18,0,0,0
1,38,45,7,16,3,25,39520,18,0,0,0
1,38,45,7,16,3,25,39530,18,0,0,0
1,38,45,4,16,3,25,39540,18,0,0,0
1,39,45,4,16,3,25,39550,18,0,0,0
1,39,45,4,16,3,25,39560,18,0,0,0
1,39,45,5,16,3,25,39570,18,0,0,0
1,38,45,5,16,3,25,39580,18,0,0,0
1,37,45,5,16,3,25,39590,18,0,0,0
1,36,45,4,16,3,25,39600,18,0,0,0
1,38,45,4,16,3,25,39610,18,0,0,0
1,37,45,4,16,3,25,39620,18,0,0,0
1,37,45,4,16,3,25,39630,18,0,0,0
1,37,45,4,16,3,25,39640,18,0,0,0
1,38,45,4,16,3,25,39650,18,0,0,0
1,38,45,4,16,3,25,39660,18,0,0,0
1,39,45,4,16,3,25,39670,18,0,0,0
1,38,45,4,16,3,25,39680,18,0,0,0
1,38,45,4,16,3,25,39690,18,0,0,0
1,38,45,5,16,3,25,39700,18,0,0,0
1,37,45,4,16,3,25,39710,18,0,0,0
1,37,45,4,16,3,25,39720,18,0,0,0
1,39,45,6,16,3,25,39730,18,0,0,0
1,37,45,4,16,3,25,39740,18,0,0,0
1,37,45,4,16,3,25,39750,18,0,0,0
1,36,45,4,16,3,25,39760,18,0,0,0
1,38,45,4,16,3,25,39770,18,0,0,0
1,37,45,4,16,3,25,39780,18,0,0,0
1,39,45,4,16,3,25,39790,18,0,0,0
1,38,45,4,16,3,25,39800,18,0,0,0
1,37,45,4,16,3,25,39810,18,0,0,0
1,37,45,5,16,3,25,39820,18,0,0,0
1,38,45,5,16,3,25,39830,18,0,0,0
1,38,45,5,16,3,25,39840,18,0,0,0
1,38,45,4,16,3,25,39850,18,0,0,0
1,38,45,5,16,3,25,39860,18,0,0,0
1,38,45,5,16,3,25,39870,18,0,0,0
1,38,45,4,16,3,25,39880,18,0,0,0
1,38,45,5,16,3,25,39890,18,0,0,0
1,38,45,4,16,3,25,39900,18,0,0,0
1,39,45,4,16,3,25,39910,18,0,0,0
1,38,45,4,16,3,25,39920,18,0,0,0
1,37,45,4,16,3,25,39930,18,0,0,0
1,38,45,4,16,3,25,39940,18,0,0,0
1,38,45,5,16,3,25,39950,18,0,0,0
1,38,45,6,16,3,25,39960,18,0,0,0
1,38,45,4,16,3,25,39970,18,0,0,0
1,37,45,5,16,3,25,39980,18,0,0,0
1,38,45,4,16,3,25,39990,18,0,0,0
1,38,45,4,16,3,25,40000,18,0,0,0
1,38,45,4,16,3,25,40010,18,0,0,0
1,37,45,4,16,3,25,40020,18,0,0,0
1,38,45,5,16,3,25,40030,18,0,0,0
1,38,45,5,16,3,25,40040,18,0,0,0
1,38,45,4,16,3,25,40050,18,0,0,0
1,37,45,4,16,3,25,40060,18,0,0,0
1,38,45,4,16,3,25,40070,18,0,0,0
1,37,45,4,16,3,25,40080,18,0,0,0
1,39,45,5,16,3,25,40090,18,0,0,0
1,37,45,5,16,3,25,40100,18,0,0,0
1,37,45,5,16,3,25,40110,18,0,0,0
1,37,45,5,16,3,25,40120,18,0,0,0
1,38,45,4,16,3,25,40130,18,0,0,0
1,37,45,4,16,3,25,40140,18,0,0,0
1,39,45,5,16,3,25,40150,18,0,0,0
1,37,45,4,16,3,25,40160,18,0,0,0
1,37,45,4,16,3,25,40170,18,0,0,0
1,37,45,4,16,3,25,40180,18,0,0,0
1,36,45,4,16,3,25,40190,18,0,0,0
1,36,45,4,16,3,25,40200,18,0,0,0
1,37,45,4,16,3,25,40210,18,0,0,0
1,37,45,4,16,3,25,40220,18,0,0,0
1,36,45,4,16,3,25,40230,18,0,0,0
1,36,45,4,16,3,25,40240,18,0,0,0
1,36,45,4,16,3,25,40250,18,0,0,0
1,38,45,4,16,3,25,40260,18,0,0,0
1,37,45,4,16,3,25,40270,18,0,0,0
1,37,45,4,16,3,25,40280,18,0,0,0
1,38,45,4,16,3,25,40290,18,0,0,0
1,36,45,4,16,3,25,40300,18,0,0,0
1,36,45,4,16,3,25,40310,18,0,0,0
1,36,45,4,16,3,25,40320,18,0,0,0
1,36,45,4,16,3,25,40330,18,0,0,0
1,37,45,4,16,3,25,40340,18,0,0,0
1,35,45,4,16,3,25,40350,18,0,0,0
1,36,45,4,16,3,25,40360,18,0,0,0
1,36,45,4,16,3,25,40370,18,0,0,0
1,36,45,4,16,3,25,40380,18,0,0,0
1,37,45,4,16,3,25,40390,18,0,0,0
1,36,45,4,16,3,25,40400,18,0,0,0
1,35,45,4,16,3,25,40410,18,0,0,0
1,35,45,4,16,3,25,40420,18,0,0,0
1,36,45,4,16,3,25,40430,18,0,0,0
1,35,45,4,16,3,25,40440,18,0,0,0
1,36,45,4,16,3,25,40450,18,0,0,0
1,35,45,4,16,3,25,40460,18,0,0,0
1,35,45,4,16,3,25,40470,18,0,0,0
1,34,45,4,16,3,25,40480,18,0,0,0
1,35,45,4,16,3,25,40490,18,0,0,0
1,35,45,4,16,3,25,40500,18,0,0,0
1,36,45,4,16,3,25,40510,18,0,0,0
1,35,45,4,16,3,25,40520,18,0,0,0
1,34,45,4,16,3,25,40530,18,0,0,0
1,34,45,4,16,3,25,40540,18,0,0,0
1,34,45,4,16,3,25,40550,18,0,0,0
1,35,45,4,16,3,25,40560,18,0,0,0
1,36,45,4,16,3,25,40570,18,0,0,0
1,35,45,6,16,3,25,40580,18,0,0,0
1,36,45,4,16,3,25,40590,18,0,0,0
1,35,45,4,16,3,25,40600,18,0,0,0
1,36,45,5,16,3,25,40610,18,0,0,0
1,35,45,5,16,3,25,40620,18,0,0,0
1,36,45,4,16,3,25,40630,18,0,0,0
1,36,45,5,16,3,25,40640,18,0,0,0
1,35,45,6,16,3,25,40650,18,0,0,0
1,36,45,5,16,3,25,40660,18,0,0,0
1,35,45,4,16,3,25,40670,18,0,0,0
1,35,45,5,16,3,25,40680,18,0,0,0
1,36,45,4,16,3,25,40690,18,0,0,0
1,35,45,5,16,3,25,40700,18,0,0,0
1,34,45,5,16,3,25,40710,18,0,0,0
1,34,45,5,16,3,25,40720,18,0,0,0
1,34,45,5,16,3,25,40730,18,0,0,0
1,34,45,5,16,3,25,40740,18,0,0,0
1,35,45,5,16,3,25,40750,18,0,0,0
1,35,45,5,16,3,25,40760,18,0,0,0
1,34,45,5,16,3,25,40770,18,0,0,0
1,34,45,5,16,3,25,40780,18,0,0,0
1,36,45,5,16,3,25,40790,18,0,0,0
1,34,45,5,16,3,25,40800,18,0,0,0
1,35,45,5,16,3,25,40810,18,0,0,0
1,34,45,5,16,3,25,40820,18,0,0,0
1,35,45,5,16,3,25,40830,18,0,0,0
1,35,45,5,16,3,25,40840,18,0,0,0
1,34,45,5,16,3,25,40850,18,0,0,0
1,35,45,5,16,3,25,40860,18,0,0,0
1,37,45,4,16,3,25,40870,18,0,0,0
1,35,45,5,16,3,25,40880,18,0,0,0
1,35,45,5,16,3,25,40890,18,0,0,0
1,35,45,5,16,3,25,40900,18,0,0,0
1,35,45,4,16,3,25,40910,18,0,0,0
1,34,45,5,16,3,25,40920,18,0,0,0
1,36,45,5,16,3,25,40930,18,0,0,0
1,35,45,5,16,3,25,40940,18,0,0,0
1,35,45,4,16,3,25,40950,18,0,0,0
1,35,45,4,16,3,25,40960,18,0,0,0
1,35,45,4,16,3,25,40970,18,0,0,0
1,35,45,4,16,3,25,40980,18,0,0,0
1,36,45,5,16,3,25,40990,18,0,0,0
1,36,45,5,16,3,25,41000,18,0,0,0
1,36,45,5,16,3,25,41010,18,0,0,0
1,34,45,4,16,3,25,41020,18,0,0,0
1,35,45,4,16,3,25,41030,18,0,0,0
1,35,45,4,16,3,25,41040,18,0,0,0
1,36,45,4,16,3,25,41050,18,0,0,0
1,34,45,4,16,3,25,41060,18,0,0,0
1,35,45,4,16,3,25,41070,18,0,0,0
1,35,45,4,16,3,25,41080,18,0,0,0
1,35,45,4,16,3,25,41090,18,0,0,0
1,34,45,4,16,3,25,41100,18,0,0,0
1,35,45,4,16,3,25,41110,18,0,0,0
1,34,45,4,16,3,25,41120,18,0,0,0
1,34,45,4,16,3,25,41130,18,0,0,0
1,34,45,4,16,3,25,41140,18,0,0,0
1,34,45,4,16,3,25,41150,18,0,0,0
1,33,45,4,16,3,25,41160,18,0,0,0
1,36,45,4,16,3,25,41170,18,0,0,0
1,34,45,4,16,3,25,41180,18,0,0,0
1,34,45,4,16,3,25,41190,18,0,0,0
1,34,45,4,16,3,25,41200,18,0,0,0
1,34,45,4,16,3,25,41210,18,0,0,0
1,35,45,4,16,3,25,41220,18,0,0,0
1,35,45,4,16,3,25,41230,18,0,0,0
1,35,45,4,16,3,25,41240,18,0,0,0
1,34,45,4,16,3,25,41250,18,0,0,0
1,35,45,4,16,3,25,41260,18,0,0,0
1,35,45,4,16,3,25,41270,18,0,0,0
1,35,45,5,16,3,25,41280,18,0,0,0
1,36,45,5,16,3,25,41290,18,0,0,0
1,35,45,5,16,3,25,41300,18,0,0,0
1,35,45,6,16,3,25,41310,18,0,0,0
1,35,45,4,16,3,25,41320,18,0,0,0
1,35,45,5,16,3,25,41330,18,0,0,0
1,35,45,4,16,3,25,41340,18,0,0,0
1,36,45,4,16,3,25,41350,18,0,0,0
1,35,45,4,16,3,25,41360,18,0,0,0
1,34,45,4,16,3,25,41370,18,0,0,0
1,35,45,5,16,3,25,41380,18,0,0,0
1,33,45,6,16,3,25,41390,18,0,0,0
1,34,45,4,16,3,25,41400,18,0,0,0
1,35,45,6,16,3,25,41410,18,0,0,0
1,34,45,4,16,3,25,41420,18,0,0,0
1,34,45,4,16,3,25,41430,18,0,0,0
1,34,45,4,16,3,25,41440,18,0,0,0
1,35,45,4,16,3,25,41450,18,0,0,0
1,35,45,4,16,3,25,41460,18,0,0,0
1,35,45,4,16,3,25,41470,18,0,0,0
1,35,45,4,16,3,25,41480,18,0,0,0
1,35,45,4,16,3,25,41490,18,0,0,0
1,34,45,4,16,3,25,41500,18,0,0,0
1,35,45,4,16,3,25,41510,18,0,0,0
1,35,45,4,16,3,25,41520,18,0,0,0
1,36,45,4,16,3,25,41530,18,0,0,0
1,35,45,4,16,3,25,41540,18,0,0,0
1,35,45,6,16,3,25,41550,18,0,0,0
1,35,45,6,16,3,25,41560,18,0,0,0
1,35,45,6,16,3,25,41570,18,0,0,0
1,36,45,4,16,3,25,41580,18,0,0,0
1,37,45,4,16,3,25,41590,18,0,0,0
1,36,45,4,16,3,25,41600,18,0,0,0
1,36,45,4,16,3,25,41610,18,0,0,0
1,36,45,4,16,3,25,41620,18,0,0,0
1,35,45,4,16,3,25,41630,18,0,0,0
1,36,45,4,16,3,25,41640,18,0,0,0
1,36,45,4,16,3,25,41650,18,0,0,0
1,35,45,4,16,3,25,41660,18,0,0,0
1,35,45,4,16,3,25,41670,18,0,0,0
1,34,45,4,16,3,25,41680,18,0,0,0
1,35,45,4,16,3,25,41690,18,0,0,0
1,35,45,4,16,3,25,41700,18,0,0,0
1,35,45,4,16,3,25,41710,18,0,0,0
1,35,45,4,16,3,25,41720,18,0,0,0
1,35,45,4,16,3,25,41730,18,0,0,0
1,35,45,4,16,3,25,41740,18,0,0,0
1,34,45,4,16,3,25,41750,18,0,0,0
1,34,45,4,16,3,25,41760,18,0,0,0
1,36,45,4,16,3,25,41770,18,0,0,0
1,35,45,4,16,3,25,41780,18,0,0,0
1,34,45,4,16,3,25,41790,18,0,0,0
1,34,45,4,16,3,25,41800,18,0,0,0
1,35,45,4,16,3,25,41810,18,0,0,0
1,35,45,4,16,3,25,41820,18,0,0,0
1,35,45,4,16,3,25,41830,18,0,0,0
1,34,45,4,16,3,25,41840,18,0,0,0
1,34,45,4,16,3,25,41850,18,0,0,0
1,35,45,4,16,3,25,41860,18,0,0,0
1,35,45,5,16,3,25,41870,18,0,0,0
1,34,45,4,16,3,25,41880,18,0,0,0
1,35,45,4,16,3,25,41890,18,0,0,0
1,34,45,4,16,3,25,41900,18,0,0,0
1,34,45,5,16,3,25,41910,18,0,0,0
1,34,45,5,16,3,25,41920,18,0,0,0
1,35,45,5,16,3,25,41930,18,0,0,0
1,35,45,4,16,3,25,41940,18,0,0,0
1,36,45,4,16,3,25,41950,18,0,0,0
1,35,45,4,16,3,25,41960,18,0,0,0
1,35,45,4,16,3,25,41970,18,0,0,0
1,37,45,5,16,3,25,41980,18,0,0,0
1,35,45,4,16,3,25,41990,18,0,0,0
1,34,45,4,16,3,25,42000,18,0,0,0
1,35,45,4,16,3,25,42010,18,0,0,0
1,35,45,4,16,3,25,42020,18,0,0,0
1,34,45,4,16,3,25,42030,18,0,0,0
1,35,45,4,16,3,25,42040,18,0,0,0
1,35,45,4,16,3,25,42050,18,0,0,0
1,35,45,4,16,3,25,42060,18,0,0,0
1,36,45,4,16,3,25,42070,18,0,0,0
1,35,45,4,16,3,25,42080,18,0,0,0
1,35,45,4,16,3,25,42090,18,0,0,0
1,36,45,4,16,3,25,42100,18,0,0,0
1,35,45,4,16,3,25,42110,18,0,0,0
1,35,45,4,16,3,25,42120,18,0,0,0
1,35,45,4,16,3,25,42130,18,0,0,0
1,35,45,4,16,3,25,42140,18,0,0,0
1,36,45,4,16,3,25,42150,18,0,0,0
1,36,45,4,16,3,25,42160,18,0,0,0
1,36,45,6,16,3,25,42170,18,0,0,0
1,36,45,4,16,3,25,42180,18,0,0,0
1,37,45,4,16,3,25,42190,18,0,0,0
1,38,45,4,16,3,25,42200,18,0,0,0
1,37,45,4,16,3,25,42210,18,0,0,0
1,38,45,4,16,3,25,42220,18,0,0,0
1,37,45,4,16,3,25,42230,18,0,0,0
1,38,45,5,16,3,25,42240,18,0,0,0
1,38,45,4,16,3,25,42250,18,0,0,0
1,38,45,5,16,3,25,42260,18,0,0,0
1,37,45,4,16,3,25,42270,18,0,0,0
1,38,45,4,16,3,25,42280,18,0,0,0
1,38,45,5,16,3,25,42290,18,0,0,0
1,38,45,5,16,3,25,42300,18,0,0,0
1,39,45,4,16,3,25,42310,18,0,0,0
1,38,45,5,16,3,25,42320,18,0,0,0
1,38,45,4,16,3,25,42330,18,0,0,0
1,38,45,5,16,3,25,42340,18,0,0,0
1,39,45,5,16,3,25,42350,18,0,0,0
1,39,45,4,16,3,25,42360,18,0,0,0
1,39,45,5,16,3,25,42370,18,0,0,0
1,38,45,5,16,3,25,42380,18,0,0,0
1,39,45,4,16,3,25,42390,18,0,0,0
1,38,45,5,16,3,25,42400,18,0,0,0
1,39,45,4,16,3,25,42410,18,0,0,0
1,39,45,4,16,3,25,42420,18,0,0,0
1,39,45,4,16,3,25,42430,18,0,0,0
1,39,45,5,16,3,25,42440,18,0,0,0
1,38,45,4,16,3,25,42450,18,0,0,0
1,38,45,5,16,3,25,42460,18,0,0,0
1,38,45,4,16,3,25,42470,18,0,0,0
1,38,45,4,16,3,25,42480,18,0,0,0
