timestamp_utc,iTOW,tAcc,nano,year,month,day,hour,min,sec,valid,validTOW,validWKN,validUTC,authStatus,utcStandard
2025-09-28T22:52:32.000289+00:00,82370000,1061,-289239,2025,9,28,22,52,32,247,True,True,True,3,15
2025-09-28T22:52:37.000290+00:00,82375000,1041,-290011,2025,9,28,22,52,37,247,True,True,True,3,15
2025-09-28T22:52:42.000290+00:00,82380000,1033,-290779,2025,9,28,22,52,42,247,True,True,True,3,15
2025-09-28T22:52:47.000291+00:00,82385000,1028,-291551,2025,9,28,22,52,47,247,True,True,True,3,15
2025-09-28T22:52:52.000292+00:00,82390000,1025,-292326,2025,9,28,22,52,52,247,True,True,True,3,15
2025-09-28T22:52:57.000293+00:00,82395000,1023,-293106,2025,9,28,22,52,57,247,True,True,True,3,15
2025-09-28T22:53:02.000293+00:00,82400000,1022,-293889,2025,9,28,22,53,2,247,True,True,True,3,15
2025-09-28T22:53:07.000294+00:00,82405000,1018,-294679,2025,9,28,22,53,7,247,True,True,True,3,15
2025-09-28T22:53:12.000295+00:00,82410000,1017,-295470,2025,9,28,22,53,12,247,True,True,True,3,15
2025-09-28T22:53:17.000296+00:00,82415000,1016,-296266,2025,9,28,22,53,17,247,True,True,True,3,15
2025-09-28T22:53:22.000297+00:00,82420000,1015,-297065,2025,9,28,22,53,22,247,True,True,True,3,15
2025-09-28T22:53:27.000297+00:00,82425000,1014,-297869,2025,9,28,22,53,27,247,True,True,True,3,15
2025-09-28T22:53:32.000298+00:00,82430000,1013,-298677,2025,9,28,22,53,32,247,True,True,True,3,15
2025-09-28T22:53:37.000299+00:00,82435000,1012,-299490,2025,9,28,22,53,37,247,True,True,True,3,15
2025-09-28T22:53:42.000300+00:00,82440000,1012,-300306,2025,9,28,22,53,42,247,True,True,True,3,15
2025-09-28T22:53:47.000301+00:00,82445000,1012,-301127,2025,9,28,22,53,47,247,True,True,True,3,15
2025-09-28T22:53:52.000301+00:00,82450000,1011,-301953,2025,9,28,22,53,52,247,True,True,True,3,15
2025-09-28T22:53:57.000302+00:00,82455000,1011,-302783,2025,9,28,22,53,57,247,True,True,True,3,15
2025-09-28T22:54:02.000303+00:00,82460000,1011,-303616,2025,9,28,22,54,2,247,True,True,True,3,15
2025-09-28T22:54:07.000304+00:00,82465000,1011,-304455,2025,9,28,22,54,7,247,True,True,True,3,15
2025-09-28T22:54:12.000305+00:00,82470000,1011,-305299,2025,9,28,22,54,12,247,True,True,True,3,15
2025-09-28T22:54:17.000306+00:00,82475000,1011,-306149,2025,9,28,22,54,17,247,True,True,True,3,15
2025-09-28T22:54:22.000307+00:00,82480000,1011,-307004,2025,9,28,22,54,22,247,True,True,True,3,15
2025-09-28T22:54:27.000307+00:00,82485000,1011,-307865,2025,9,28,22,54,27,247,True,True,True,3,15
2025-09-28T22:54:32.000308+00:00,82490000,1012,-308732,2025,9,28,22,54,32,247,True,True,True,3,15
2025-09-28T22:54:37.000309+00:00,82495000,1012,-309603,2025,9,28,22,54,37,247,True,True,True,3,15
2025-09-28T22:54:42.000310+00:00,82500000,1012,-310480,2025,9,28,22,54,42,247,True,True,True,3,15
2025-09-28T22:54:47.000311+00:00,82505000,1012,-311364,2025,9,28,22,54,47,247,True,True,True,3,15
2025-09-28T22:54:52.000312+00:00,82510000,1012,-312250,2025,9,28,22,54,52,247,True,True,True,3,15
2025-09-28T22:54:57.000313+00:00,82515000,1012,-313139,2025,9,28,22,54,57,247,True,True,True,3,15
2025-09-28T22:55:02.000314+00:00,82520000,1012,-314031,2025,9,28,22,55,2,247,True,True,True,3,15
2025-09-28T22:55:07.000314+00:00,82525000,1012,-314927,2025,9,28,22,55,7,247,True,True,True,3,15
2025-09-28T22:55:12.000315+00:00,82530000,1012,-315826,2025,9,28,22,55,12,247,True,True,True,3,15
2025-09-28T22:55:17.000316+00:00,82535000,1012,-316728,2025,9,28,22,55,17,247,True,True,True,3,15
2025-09-28T22:55:22.000317+00:00,82540000,1012,-317635,2025,9,28,22,55,22,247,True,True,True,3,15
2025-09-28T22:55:27.000318+00:00,82545000,1012,-318544,2025,9,28,22,55,27,247,True,True,True,3,15
2025-09-28T22:55:32.000319+00:00,82550000,1012,-319456,2025,9,28,22,55,32,247,True,True,True,3,15
2025-09-28T22:55:37.000320+00:00,82555000,1012,-320371,2025,9,28,22,55,37,247,True,True,True,3,15
2025-09-28T22:55:42.000321+00:00,82560000,1012,-321288,2025,9,28,22,55,42,247,True,True,True,3,15
2025-09-28T22:55:47.000322+00:00,82565000,1012,-322207,2025,9,28,22,55,47,247,True,True,True,3,15
2025-09-28T22:55:52.000323+00:00,82570000,1012,-323127,2025,9,28,22,55,52,247,True,True,True,3,15
2025-09-28T22:55:57.000324+00:00,82575000,1012,-324048,2025,9,28,22,55,57,247,True,True,True,3,15
2025-09-28T22:56:02.000324+00:00,82580000,1012,-324971,2025,9,28,22,56,2,247,True,True,True,3,15
2025-09-28T22:56:07.000325+00:00,82585000,1012,-325897,2025,9,28,22,56,7,247,True,True,True,3,15
2025-09-28T22:56:12.000326+00:00,82590000,1012,-326826,2025,9,28,22,56,12,247,True,True,True,3,15
2025-09-28T22:56:17.000327+00:00,82595000,1012,-327756,2025,9,28,22,56,17,247,True,True,True,3,15
2025-09-28T22:56:22.000328+00:00,82600000,1012,-328689,2025,9,28,22,56,22,247,True,True,True,3,15
2025-09-28T22:56:27.000329+00:00,82605000,1013,-329623,2025,9,28,22,56,27,247,True,True,True,3,15
2025-09-28T22:56:32.000330+00:00,82610000,1013,-330557,2025,9,28,22,56,32,247,True,True,True,3,15
2025-09-28T22:56:37.000331+00:00,82615000,1014,-331494,2025,9,28,22,56,37,247,True,True,True,3,15
2025-09-28T22:56:42.000332+00:00,82620000,1014,-332432,2025,9,28,22,56,42,247,True,True,True,3,15
2025-09-28T22:56:47.000333+00:00,82625000,1014,-333370,2025,9,28,22,56,47,247,True,True,True,3,15
2025-09-28T22:56:52.000334+00:00,82630000,1014,-334308,2025,9,28,22,56,52,247,True,True,True,3,15
2025-09-28T22:56:57.000335+00:00,82635000,1015,-335245,2025,9,28,22,56,57,247,True,True,True,3,15
2025-09-28T22:57:02.000336+00:00,82640000,1015,-336183,2025,9,28,22,57,2,247,True,True,True,3,15
2025-09-28T22:57:07.000337+00:00,82645000,1015,-337123,2025,9,28,22,57,7,247,True,True,True,3,15
2025-09-28T22:57:12.000338+00:00,82650000,1016,-338065,2025,9,28,22,57,12,247,True,True,True,3,15
2025-09-28T22:57:17.000339+00:00,82655000,1016,-339008,2025,9,28,22,57,17,247,True,True,True,3,15
2025-09-28T22:57:22.000339+00:00,82660000,1016,-339953,2025,9,28,22,57,22,247,True,True,True,3,15
2025-09-28T22:57:27.000340+00:00,82665000,1016,-340900,2025,9,28,22,57,27,247,True,True,True,3,15
2025-09-28T22:57:32.000341+00:00,82670000,1016,-341846,2025,9,28,22,57,32,247,True,True,True,3,15
2025-09-28T22:57:37.000342+00:00,82675000,1016,-342793,2025,9,28,22,57,37,247,True,True,True,3,15
2025-09-28T22:57:42.000343+00:00,82680000,1016,-343740,2025,9,28,22,57,42,247,True,True,True,3,15
2025-09-28T22:57:47.000344+00:00,82685000,1015,-344688,2025,9,28,22,57,47,247,True,True,True,3,15
2025-09-28T22:57:52.000345+00:00,82690000,1015,-345637,2025,9,28,22,57,52,247,True,True,True,3,15
2025-09-28T22:57:57.000346+00:00,82695000,1014,-346586,2025,9,28,22,57,57,247,True,True,True,3,15
2025-09-28T22:58:02.000347+00:00,82700000,1014,-347537,2025,9,28,22,58,2,247,True,True,True,3,15
2025-09-28T22:58:07.000348+00:00,82705000,1014,-348488,2025,9,28,22,58,7,247,True,True,True,3,15
2025-09-28T22:58:12.000349+00:00,82710000,1014,-349440,2025,9,28,22,58,12,247,True,True,True,3,15
2025-09-28T22:58:17.000350+00:00,82715000,1014,-350393,2025,9,28,22,58,17,247,True,True,True,3,15
